Date,Open,High,Low,Close
02-06-2016,115.78,115.970001,115.580002,115.669998
03-06-2016,118.25,118.889999,118.230003,118.879997
06-06-2016,118.89,119.169998,118.459999,118.919998
07-06-2016,118.50,119.019997,118.410004,118.82
08-06-2016,120.30,120.779999,120.230003,120.580002
09-06-2016,120.61,121.480003,120.550003,121.25
10-06-2016,121.55,122.099998,121.18,121.739998
13-06-2016,122.80,122.830002,122.029999,122.639999
14-06-2016,123.00,123.059998,122.300003,122.769997
15-06-2016,122.52,123.870003,122.379997,123.68
16-06-2016,125.17,125.669998,122.230003,122.379997
17-06-2016,123.26,124.099998,122.690002,123.949997
20-06-2016,122.26,123.330002,122.129997,123.209999
21-06-2016,121.65,121.860001,120.769997,120.839996
22-06-2016,120.83,121.25,120.68,120.900002
23-06-2016,120.49,121.029999,120.059998,120.110001
24-06-2016,126.62,126.82,125,126
27-06-2016,126.44,127.050003,125.830002,126.68
28-06-2016,125.56,126.019997,125.059998,125.32
29-06-2016,125.91,126.809998,125.699997,125.839996
30-06-2016,125.95,126.519997,125.5,126.470001
01-07-2016,127.66,128.419998,127.440002,128.410004
05-07-2016,128.80,129.589996,128.169998,129.470001
06-07-2016,130.50,131.149994,129.820007,130.229996
07-07-2016,129.82,130.119995,128.979996,129.740005
08-07-2016,129.85,130.520004,128.970001,130.520004
11-07-2016,129.49,129.899994,129.160004,129.289993
12-07-2016,128.52,128.539993,126.989998,127.150002
13-07-2016,128.00,128.429993,127.610001,128.320007
14-07-2016,126.31,127.370003,126.029999,127.330002
15-07-2016,126.38,127.190002,126.330002,126.839996
18-07-2016,127.02,127.5,126.629997,127.040001
19-07-2016,126.95,127.349998,126.82,127.209999
20-07-2016,125.50,126.120003,125.309998,125.389999
21-07-2016,125.66,127.370003,125.599998,127.300003
22-07-2016,126.43,126.519997,126.010002,126.349998
25-07-2016,125.53,126.209999,125.110001,125.470001
26-07-2016,126.09,126.139999,125.75,126
27-07-2016,126.79,128.119995,126.040001,128.029999
28-07-2016,128.09,128.199997,127.209999,127.660004
29-07-2016,128.42,129.410004,127.879997,128.979996
01-08-2016,128.57,129.339996,128.559998,129.220001
02-08-2016,130.04,130.550003,129.940002,130.270004
03-08-2016,129.95,129.960007,129.270004,129.649994
04-08-2016,130.01,130.279999,129.820007,129.869995
05-08-2016,128.46,128.550003,127.389999,127.550003
08-08-2016,127.29,127.699997,127.269997,127.440002
09-08-2016,127.94,128.139999,127.75,127.959999
10-08-2016,129.12,129.199997,128.149994,128.559998
11-08-2016,128.61,129.190002,127.480003,127.669998
12-08-2016,127.67,129.259995,127.199997,127.400002
16-08-2016,128.12,129.039993,128,128.470001
17-08-2016,128.17,128.990005,127.459999,128.5
18-08-2016,128.89,129.169998,128.580002,129.110001
19-08-2016,128.08,128.669998,127.860001,127.970001
22-08-2016,127.63,127.919998,127.449997,127.779999
23-08-2016,128.14,128.220001,127.610001,127.760002
24-08-2016,126.92,126.970001,126.300003,126.339996
25-08-2016,125.98,126.309998,125.959999,126.230003
26-08-2016,126.88,128.110001,125.82,126.050003
29-08-2016,126.00,126.480003,125.93,126.300003
30-08-2016,125.73,125.949997,124.879997,125.029999
31-08-2016,124.73,125.110001,124.639999,124.779999
01-09-2016,124.67,125.510002,124.550003,125.290001
02-09-2016,126.29,126.57,125.580002,126.57
06-09-2016,127.40,129.080002,127.269997,128.710007
07-09-2016,128.79,128.860001,128.119995,128.270004
08-09-2016,128.16,128.520004,127.400002,127.589996
09-09-2016,127.24,127.510002,126.699997,126.75
12-09-2016,126.31,126.919998,125.970001,126.589996
13-09-2016,126.47,126.599998,125.529999,125.75
14-09-2016,126.10,126.540001,126.029999,126.18
15-09-2016,125.73,126.099998,124.910004,125.370003
16-09-2016,124.81,125.25,124.669998,125.059998
19-09-2016,125.61,125.620003,125.25,125.32
20-09-2016,125.31,125.589996,125.169998,125.440002
21-09-2016,126.33,127.419998,125.959999,127.269997
22-09-2016,127.57,128.199997,127.5,127.57
23-09-2016,127.60,127.860001,127.43,127.650002
26-09-2016,127.96,128.039993,127.419998,127.550003
27-09-2016,126.86,126.900002,126.339996,126.620003
28-09-2016,126.25,126.400002,125.730003,126.220001
29-09-2016,125.84,126.339996,125.540001,126.07
30-09-2016,126.52,126.550003,125.239998,125.639999
03-10-2016,125.32,125.459999,124.900002,125.32
04-10-2016,123.16,123.18,120.860001,120.970001
05-10-2016,121.33,121.589996,120.400002,120.779999
06-10-2016,119.69,119.980003,119.239998,119.660004
07-10-2016,120.49,120.580002,118.419998,119.739998
10-10-2016,119.74,120.419998,119.739998,120.160004
11-10-2016,119.92,120.160004,119.529999,119.550003
12-10-2016,119.72,120.07,119.290001,119.739998
13-10-2016,120.00,120.419998,119.800003,120.029999
14-10-2016,119.37,120.160004,119.290001,119.360001
17-10-2016,119.70,119.919998,119.580002,119.68
18-10-2016,120.08,120.639999,119.82,120.419998
19-10-2016,121.13,121.459999,120.889999,121.110001
20-10-2016,121.39,121.589996,120.629997,120.739998
21-10-2016,120.90,120.93,120.550003,120.830002
24-10-2016,121.28,121.300003,120.160004,120.559998
25-10-2016,120.89,121.760002,120.860001,121.470001
26-10-2016,121.37,121.529999,120.610001,120.790001
27-10-2016,121.11,121.18,120.75,121.010002
28-10-2016,121.20,122.480003,120.809998,121.580002
01-11-2016,122.80,123.209999,122.57,122.730003
02-11-2016,123.76,124.760002,123.559998,123.639999
03-11-2016,123.36,124.330002,123.349998,124.300003
04-11-2016,124.40,124.540001,124.040001,124.389999
07-11-2016,122.66,122.709999,121.879997,122.150002
08-11-2016,122.12,123.089996,121.360001,121.639999
09-11-2016,124.30,124.349998,121.110001,121.559998
10-11-2016,121.52,121.540001,119.379997,119.75
14-11-2016,116.12,117.139999,115.489998,116.110001
15-11-2016,116.46,117.239998,116.290001,117.120003
16-11-2016,117.27,117.269997,116.580002,116.769997
17-11-2016,116.91,117.220001,115.440002,116.169998
18-11-2016,115.52,115.769997,114.959999,115.150002
21-11-2016,115.72,115.940002,115.290001,115.580002
22-11-2016,115.72,115.790001,114.980003,115.540001
23-11-2016,113.87,113.879997,112.650002,113.25
25-11-2016,113.42,113.510002,112.349998,112.610001
28-11-2016,113.23,113.839996,112.769997,113.800003
29-11-2016,112.76,113.480003,112.690002,113.269997
30-11-2016,112.69,112.790001,111.5,111.75
01-12-2016,111.11,111.989998,110.629997,111.540001
02-12-2016,111.89,112.32,111.779999,112.139999
05-12-2016,111.15,112.110001,110.309998,111.540001
06-12-2016,111.69,112.029999,111.190002,111.43
07-12-2016,112.13,112.5,111.769997,111.830002
08-12-2016,111.72,111.870003,111.459999,111.57
09-12-2016,111.18,111.25,110.190002,110.400002
12-12-2016,110.59,111.110001,110.269997,110.82
13-12-2016,110.57,110.790001,110.059998,110.449997
14-12-2016,110.95,110.980003,108.519997,108.830002
15-12-2016,107.85,107.989998,107,107.339996
16-12-2016,107.95,108.779999,107.480003,108.050003
19-12-2016,108.60,108.879997,108.339996,108.589996
20-12-2016,107.47,108,107.290001,107.790001
21-12-2016,108.25,108.309998,107.68,107.849998
22-12-2016,107.68,108.099998,107.489998,107.589996
23-12-2016,107.84,108.25,107.800003,107.93
27-12-2016,108.61,108.669998,108.239998,108.559998
28-12-2016,108.40,108.910004,108.290001,108.860001
29-12-2016,109.23,110.529999,109.160004,110.290001
30-12-2016,110.38,110.620003,109.529999,109.610001
03-01-2017,109.62,111,109.370003,110.470001
04-01-2017,111.06,111.220001,110.610001,110.860001
05-01-2017,112.16,112.940002,112.07,112.580002
06-01-2017,111.81,112.379997,111.57,111.75
09-01-2017,112.39,113.040001,112.18,112.669998
10-01-2017,112.94,113.449997,112.639999,113.150002
11-01-2017,112.87,114.190002,112.169998,113.5
12-01-2017,114.52,114.93,113.809998,113.910004
13-01-2017,113.65,114.309998,113.190002,114.209999
17-01-2017,115.89,115.959999,115.5,115.849998
18-01-2017,115.74,115.919998,114.559998,114.870003
19-01-2017,114.32,114.959999,113.940002,114.769997
20-01-2017,114.65,115.760002,114.32,115.050003
23-01-2017,115.51,116.169998,115.199997,115.790001
24-01-2017,115.69,116.019997,114.940002,115.269997
25-01-2017,114.14,114.440002,113.68,114.32
27-01-2017,112.93,113.550003,112.809998,113.489998
30-01-2017,113.61,114.300003,113.540001,113.970001
31-01-2017,115.27,115.82,115.18,115.550003
01-02-2017,114.66,115.449997,114.139999,115.199997
02-02-2017,116.26,116.57,115.629997,115.839996
03-02-2017,115.73,116.370003,115.709999,116.129997
06-02-2017,117.07,117.739998,116.739998,117.699997
07-02-2017,117.31,117.739998,117.199997,117.459999
08-02-2017,118.09,118.589996,117.809998,118.190002
09-02-2017,118.19,118.580002,117.199997,117.290001
10-02-2017,116.68,117.860001,116.669998,117.599998
13-02-2017,116.73,116.949997,116.150002,116.800003
14-02-2017,117.51,117.559998,116.379997,116.93
15-02-2017,116.33,117.480003,116.25,117.449997
16-02-2017,117.93,118.349998,117.830002,118.080002
17-02-2017,118.19,118.400002,117.620003,117.68
21-02-2017,117.04,118,116.769997,117.75
22-02-2017,117.86,118.019997,117.239998,117.910004
23-02-2017,118.76,119.160004,118.68,118.940002
24-02-2017,119.74,119.879997,119.25,119.699997
27-02-2017,119.73,120.400002,119.120003,119.120003
28-02-2017,119.71,119.839996,118.82,119.230003
01-03-2017,117.98,119.120003,117.949997,119.059998
02-03-2017,117.76,118.339996,117.230003,117.580002
03-03-2017,116.95,117.730003,116.440002,117.510002
06-03-2017,117.35,117.349998,116.629997,116.720001
07-03-2017,116.13,116.25,115.620003,115.779999
08-03-2017,114.99,115.360001,114.949997,115.059998
09-03-2017,114.78,115.029999,114.410004,114.470001
10-03-2017,114.45,114.730003,114.129997,114.720001
13-03-2017,114.63,114.910004,114.510002,114.739998
14-03-2017,114.54,115.010002,114.029999,114.120003
15-03-2017,114.29,116.25,114.019997,116.25
16-03-2017,117.27,117.290001,116.690002,116.730003
17-03-2017,117.04,117.269997,116.910004,116.989998
20-03-2017,117.31,117.599998,117.209999,117.510002
21-03-2017,117.77,118.800003,117.760002,118.540001
22-03-2017,118.87,119.150002,118.68,118.830002
23-03-2017,119.15,119.25,118.32,118.669998
24-03-2017,118.50,119.209999,118.389999,118.860001
27-03-2017,119.93,120.080002,119.269997,119.529999
28-03-2017,119.74,119.830002,118.779999,119.040001
29-03-2017,119.22,119.449997,119.050003,119.330002
30-03-2017,118.77,119.120003,118.32,118.470001
31-03-2017,118.61,119.080002,118.459999,118.720001
03-04-2017,118.69,119.370003,118.669998,119.349998
04-04-2017,119.59,119.769997,119.379997,119.620003
05-04-2017,118.62,119.629997,118.400002,119.620003
06-04-2017,119.22,119.419998,118.980003,119.18
07-04-2017,120.30,120.669998,119.139999,119.459999
10-04-2017,119.04,119.690002,118.849998,119.459999
11-04-2017,120.33,121.400002,120.290001,121.190002
12-04-2017,121.38,122.220001,121.139999,122.019997
13-04-2017,122.54,122.650002,122.029999,122.599998
17-04-2017,122.55,123.07,121.989998,122.239998
18-04-2017,122.43,123.029999,121.730003,122.82
19-04-2017,122.25,122.260002,121.279999,121.730003
20-04-2017,121.82,122.169998,121.5,121.959999
21-04-2017,122.14,122.610001,121.730003,122.309998
24-04-2017,120.77,121.510002,120.660004,121.480003
25-04-2017,120.53,120.870003,120.050003,120.25
26-04-2017,120.21,120.959999,119.870003,120.839996
27-04-2017,120.42,120.599998,119.970001,120.389999
28-04-2017,120.34,120.769997,120.269997,120.769997
01-05-2017,120.21,120.75,119.349998,119.669998
02-05-2017,119.30,119.650002,119.239998,119.650002
03-05-2017,119.18,119.339996,117.919998,117.980003
04-05-2017,116.81,117.279999,116.629997,116.790001
05-05-2017,116.86,117.07,116.68,117.010002
08-05-2017,117.03,117.139999,116.68,116.75
09-05-2017,116.18,116.239998,115.559998,116.050003
10-05-2017,116.42,116.5,115.860001,116.040001
11-05-2017,116.21,116.849998,116.190002,116.5
12-05-2017,117.07,117.160004,116.730003,116.830002
15-05-2017,117.52,117.540001,116.989998,117.139999
16-05-2017,117.45,117.910004,117.400002,117.650002
17-05-2017,119.36,120.019997,119.269997,119.790001
18-05-2017,119.77,119.839996,118.559998,118.809998
19-05-2017,119.39,119.550003,118.879997,119.400002
22-05-2017,119.63,120.139999,119.580002,119.900002
23-05-2017,120.13,120.190002,118.980003,119.139999
24-05-2017,119.07,119.739998,118.919998,119.610001
25-05-2017,119.52,119.699997,119.290001,119.480003
26-05-2017,120.49,120.790001,120.330002,120.540001
30-05-2017,120.24,120.330002,119.949997,120.139999
31-05-2017,120.31,121.230003,120.260002,120.620003
01-06-2017,120.17,120.739998,120.059998,120.720001
02-06-2017,121.31,121.709999,121.190002,121.610001
05-06-2017,121.91,121.940002,121.580002,121.730003
06-06-2017,123.09,123.309998,122.769997,123.099998
07-06-2017,122.79,123.160004,122.019997,122.449997
08-06-2017,122.07,122.080002,120.949997,121.650002
09-06-2017,120.46,120.910004,120.400002,120.540001
12-06-2017,120.33,120.690002,120.269997,120.360001
13-06-2017,119.95,120.709999,119.919998,120.480003
14-06-2017,121.51,121.879997,119.57,119.82
15-06-2017,119.22,119.5,119.129997,119.32
16-06-2017,119.35,119.5,119.239998,119.339996
19-06-2017,118.74,118.839996,118.330002,118.43
20-06-2017,118.42,118.459999,118.07,118.18
21-06-2017,118.15,118.660004,118.150002,118.519997
22-06-2017,119.13,119.199997,118.599998,118.919998
23-06-2017,119.65,119.660004,119.309998,119.43
26-06-2017,118.29,118.540001,118.169998,118.360001
27-06-2017,118.87,119.050003,118.480003,118.809998
28-06-2017,119.06,119.059998,118.690002,118.900002
29-06-2017,117.97,118.639999,117.910004,118.32
30-06-2017,118.08,118.410004,117.949997,118.019997
03-07-2017,116.54,116.849998,115.940002,116.089996
05-07-2017,115.91,116.669998,115.870003,116.519997
06-07-2017,116.58,116.610001,116.239998,116.470001
07-07-2017,115.78,115.790001,114.800003,115.279999
10-07-2017,115.02,115.57,114.830002,115.470001
11-07-2017,115.26,115.769997,114.879997,115.620003
12-07-2017,116.21,116.330002,115.870003,116.029999
13-07-2017,116.04,116.040001,115.669998,115.82
14-07-2017,117.04,117.25,116.639999,116.769997
17-07-2017,117.42,117.529999,117.230003,117.290001
18-07-2017,117.99,118.330002,117.879997,118.110001
19-07-2017,118.18,118.269997,117.839996,118.080002
20-07-2017,117.92,118.620003,117.660004,118.239998
21-07-2017,119.00,119.389999,118.75,119.260002
24-07-2017,119.52,119.580002,119.18,119.309998
25-07-2017,118.99,119.32,118.790001,118.919998
26-07-2017,118.57,120.150002,118.550003,119.879997
27-07-2017,120.10,120.139999,119.279999,119.790001
28-07-2017,120.15,120.860001,120.139999,120.690002
31-07-2017,120.50,120.809998,120.449997,120.75
01-08-2017,120.44,121.139999,120.440002,120.650002
02-08-2017,120.51,121.019997,120.339996,120.400002
03-08-2017,120.31,120.830002,120.309998,120.589996
04-08-2017,119.97,120.040001,119.220001,119.650002
07-08-2017,119.43,119.790001,119.43,119.510002
08-08-2017,120.02,120.120003,118.970001,119.860001
09-08-2017,121.02,121.550003,120.760002,121.309998
10-08-2017,122.08,122.440002,122.029999,122.209999
11-08-2017,122.24,122.830002,122.029999,122.790001
14-08-2017,121.98,122.239998,121.68,121.919998
16-08-2017,120.66,122.059998,120.660004,121.870003
17-08-2017,122.29,122.610001,121.760002,122.489998
18-08-2017,123.37,123.540001,122,122.300003
21-08-2017,122.54,122.980003,122.5,122.760002
22-08-2017,122.56,122.559998,121.849998,122.209999
23-08-2017,122.58,122.690002,122.309998,122.669998
24-08-2017,122.39,122.639999,122.129997,122.290001
25-08-2017,122.77,123.019997,121.290001,122.739998
28-08-2017,123.33,124.730003,123.330002,124.690002
29-08-2017,125.81,125.870003,124.050003,124.419998
30-08-2017,124.33,124.620003,124.160004,124.360001
31-08-2017,124.58,125.839996,124.550003,125.82
01-09-2017,126.01,126.169998,125.120003,126.059998
05-09-2017,126.65,127.779999,126.57,127.459999
06-09-2017,127.34,127.440002,126.550003,126.809998
07-09-2017,127.56,128.320007,127.389999,128.130005
08-09-2017,128.21,128.300003,127.589996,127.970001
11-09-2017,126.74,126.940002,126.050003,126.190002
12-09-2017,126.03,126.589996,125.940002,126.559998
13-09-2017,126.40,126.449997,125.5,125.610001
14-09-2017,125.66,126.440002,125.620003,126.160004
15-09-2017,125.99,125.989998,125.410004,125.529999
18-09-2017,124.71,124.760002,123.970001,124.360001
19-09-2017,124.49,124.650002,124.029999,124.620003
20-09-2017,124.68,125.059998,123.150002,123.620003
21-09-2017,122.56,123.07,122.489998,122.68
22-09-2017,123.03,123.389999,122.93,123.239998
25-09-2017,122.78,124.660004,122.709999,124.529999
26-09-2017,123.57,123.809998,122.900002,123.139999
27-09-2017,122.04,122.510002,121.879997,121.980003
28-09-2017,122.04,122.480003,121.830002,122.209999
29-09-2017,122.29,122.300003,121.550003,121.580002
03-10-2017,120.72,121.099998,120.699997,120.830002
04-10-2017,121.21,121.269997,120.709999,121.169998
05-10-2017,121.15,121.239998,120.400002,120.519997
06-10-2017,120.26,121.209999,119.779999,121.089996
09-10-2017,121.64,122.110001,121.550003,122.080002
10-10-2017,122.62,122.970001,122.360001,122.400002
11-10-2017,122.57,122.879997,122.029999,122.790001
12-10-2017,122.84,123.040001,122.5,122.889999
13-10-2017,123.66,123.860001,123.339996,123.82
16-10-2017,123.82,123.970001,122.57,122.970001
17-10-2017,122.03,122.32,121.730003,122.129997
18-10-2017,121.71,121.940002,121.550003,121.669998
19-10-2017,122.20,122.550003,122.110001,122.389999
20-10-2017,121.68,121.980003,121.389999,121.610001
23-10-2017,120.98,121.900002,120.959999,121.800003
24-10-2017,121.26,121.709999,120.980003,121.330002
25-10-2017,121.31,121.589996,120.839996,121.349998
26-10-2017,121.16,121.160004,120.220001,120.330002
27-10-2017,120.38,120.989998,120.209999,120.900002
30-10-2017,120.38,121.470001,120.379997,121.129997
31-10-2017,120.82,120.839996,120.379997,120.669998
01-11-2017,120.98,121.550003,120.839996,121.110001
02-11-2017,121.29,121.959999,121.050003,121.190002
03-11-2017,121.36,121.43,120.18,120.620003
06-11-2017,120.72,121.849998,120.68,121.650002
07-11-2017,121.51,121.559998,120.779999,121.209999
08-11-2017,121.95,122.25,121.589996,121.629997
09-11-2017,121.85,122.410004,121.730003,122.129997
10-11-2017,121.99,122.110001,120.940002,121.129997
13-11-2017,121.43,121.550003,121.269997,121.309998
14-11-2017,120.90,121.910004,120.769997,121.559998
15-11-2017,122.13,122.360001,121.25,121.410004
16-11-2017,121.45,121.709999,121.290001,121.400002
17-11-2017,122.15,123.169998,121.949997,122.860001
20-11-2017,122.30,122.410004,121.040001,121.309998
21-11-2017,121.67,122,121.5,121.510002
22-11-2017,122.26,122.949997,122.169998,122.629997
24-11-2017,122.36,122.610001,122.220001,122.32
27-11-2017,123.26,123.330002,122.669998,122.830002
28-11-2017,123.05,123.169998,122.529999,122.809998
29-11-2017,122.24,122.330002,121.739998,122.040001
30-11-2017,121.44,121.699997,120.639999,121.099998
01-12-2017,120.94,122.43,120.739998,121.589996
04-12-2017,121.15,121.199997,120.839996,121.18
05-12-2017,120.10,120.510002,119.720001,120.32
06-12-2017,120.04,120.440002,119.870003,120.07
07-12-2017,119.01,119.239998,118.099998,118.489998
08-12-2017,118.49,118.919998,118.330002,118.480003
11-12-2017,118.37,118.540001,117.800003,118.010002
12-12-2017,117.65,118.169998,117.400002,118.150002
13-12-2017,118.19,119.349998,118.010002,119.169998
14-12-2017,119.10,119.290001,118.709999,118.93
15-12-2017,119.41,119.5,118.970001,119.18
18-12-2017,119.63,119.989998,119.599998,119.730003
19-12-2017,119.67,119.900002,119.529999,119.82
20-12-2017,119.98,120.360001,119.809998,120.139999
21-12-2017,120.07,120.449997,120,120.309998
22-12-2017,120.67,121.139999,120.57,120.940002
26-12-2017,121.55,121.870003,121.510002,121.769997
27-12-2017,122.00,122.339996,121.879997,122.230003
28-12-2017,122.82,122.919998,122.559998,122.849998
29-12-2017,123.70,124.089996,123.459999,123.650002
02-01-2018,124.66,125.18,124.389999,125.150002
03-01-2018,125.05,125.089996,124.099998,124.82
04-01-2018,124.89,125.849998,124.739998,125.459999
05-01-2018,124.93,125.480003,124.830002,125.330002
08-01-2018,125.20,125.32,124.900002,125.309998
09-01-2018,124.49,124.860001,124.230003,124.730003
10-01-2018,125.17,125.309998,124.720001,125.029999
11-01-2018,125.37,125.660004,125.25,125.440002
12-01-2018,126.01,127.129997,125.809998,126.959999
16-01-2018,126.60,127.18,126.400002,127.169998
17-01-2018,126.77,127.220001,125.900002,126.139999
18-01-2018,126.13,126.519997,125.800003,125.860001
19-01-2018,126.57,126.730003,126.410004,126.419998
22-01-2018,126.51,126.75,126.279999,126.650002
23-01-2018,126.53,127.349998,126.339996,127.279999
24-01-2018,128.39,129.259995,128.229996,128.830002
25-01-2018,128.69,129.509995,127.360001,127.970001
29-01-2018,127.58,127.629997,126.919998,127.349998
30-01-2018,127.91,127.919998,126.739998,126.800003
31-01-2018,127.45,127.849998,126.400002,127.650002
01-02-2018,127.18,128.149994,127.080002,128.070007
02-02-2018,126.81,126.849998,125.959999,126.389999
05-02-2018,126.82,127.309998,126.440002,126.709999
06-02-2018,126.54,126.550003,125.220001,125.379997
07-02-2018,125.48,125.769997,124.410004,124.790001
08-02-2018,124.92,125.440002,124.510002,124.980003
09-02-2018,124.65,125.139999,124.389999,124.769997
12-02-2018,125.19,125.82,125.110001,125.370003
13-02-2018,125.67,126.18,125.519997,126.080002
14-02-2018,126.47,128.589996,126.290001,128.229996
15-02-2018,128.43,128.570007,127.940002,128.380005
16-02-2018,128.30,128.699997,127.57,127.959999
20-02-2018,127.28,127.400002,126.040001,126.239998
21-02-2018,126.36,126.760002,125.440002,125.660004
22-02-2018,125.92,126.370003,125.879997,126.300003
23-02-2018,126.06,126.300003,125.849998,126.139999
26-02-2018,126.45,126.620003,126.18,126.449997
27-02-2018,126.06,126.150002,124.589996,125.129997
28-02-2018,125.09,125.459999,124.809998,125
01-03-2018,124.15,125.309998,123.580002,124.720001
02-03-2018,125.67,125.690002,124.970001,125.389999
05-03-2018,125.35,125.480003,124.959999,125.18
06-03-2018,126.20,126.959999,126.129997,126.529999
07-03-2018,126.22,126.290001,125.419998,125.720001
08-03-2018,125.69,125.699997,125.129997,125.419998
09-03-2018,124.94,125.690002,124.779999,125.540001
12-03-2018,125.04,125.57,124.839996,125.540001
13-03-2018,125.67,125.989998,125.050003,125.779999
14-03-2018,125.49,125.760002,125.339996,125.699997
15-03-2018,125.12,125.209999,124.720001,124.900002
16-03-2018,124.84,124.870003,124.209999,124.599998
19-03-2018,124.57,125.160004,124.419998,124.870003
20-03-2018,124.41,124.550003,123.959999,124.309998
21-03-2018,125.40,126.760002,125.029999,126.480003
22-03-2018,126.09,126.339996,125.639999,125.980003
23-03-2018,127.82,128.059998,127.610001,127.610001
26-03-2018,128.05,128.580002,128.009995,128.279999
27-03-2018,127.23,127.620003,127.050003,127.489998
28-03-2018,126.48,126.610001,125.510002,125.730003
29-03-2018,125.42,125.809998,125.309998,125.790001
02-04-2018,126.65,127.540001,126.379997,127.260002
03-04-2018,126.54,126.589996,126.010002,126.300003
04-04-2018,127.50,127.529999,126.32,126.449997
05-04-2018,125.45,126.080002,125.43,125.800003
06-04-2018,126.57,126.599998,126.129997,126.389999
09-04-2018,126.45,126.860001,126.230003,126.82
10-04-2018,127.02,127.309998,126.669998,127.120003
11-04-2018,128.09,129.470001,127.779999,128.110001
12-04-2018,127.25,127.339996,126.470001,126.620003
13-04-2018,127.07,127.75,127.029999,127.449997
16-04-2018,127.74,128.050003,127.57,127.629997
17-04-2018,127.02,127.779999,127,127.75
18-04-2018,128.32,128.539993,127.75,127.849998
19-04-2018,127.81,127.879997,127.129997,127.599998
20-04-2018,126.69,126.970001,126.550003,126.629997
23-04-2018,125.62,125.760002,125.339996,125.620003
24-04-2018,125.78,126.339996,125.669998,126.230003
25-04-2018,125.23,125.510002,125.059998,125.410004
26-04-2018,125.54,125.57,124.690002,124.970001
27-04-2018,125.20,125.620003,125.169998,125.5
30-04-2018,124.41,125.199997,124.190002,124.589996
01-05-2018,123.90,123.980003,123.389999,123.709999
02-05-2018,123.90,124.540001,123.580002,123.650002
03-05-2018,124.66,124.760002,124.239998,124.279999
04-05-2018,124.10,124.650002,124,124.540001
07-05-2018,124.50,124.699997,124.300003,124.57
08-05-2018,124.14,124.949997,123.790001,124.589996
09-05-2018,124.45,124.870003,124.239998,124.330002
10-05-2018,125.22,125.370003,124.75,125.18
11-05-2018,125.57,125.589996,124.940002,125
14-05-2018,125.16,125.209999,124.440002,124.489998
15-05-2018,122.82,122.82,122.129997,122.480003
16-05-2018,122.38,122.610001,122.029999,122.290001
17-05-2018,122.23,122.43,122.040001,122.360001
18-05-2018,122.05,122.650002,122.010002,122.410004
21-05-2018,122.16,122.529999,121.970001,122.480003
22-05-2018,122.70,122.739998,122.339996,122.410004
23-05-2018,122.14,122.739998,122.110001,122.540001
24-05-2018,123.10,123.82,123.080002,123.589996
25-05-2018,123.66,123.699997,123.209999,123.209999
29-05-2018,122.84,123.639999,122.660004,123.190002
30-05-2018,123.17,123.610001,123.169998,123.370003
31-05-2018,123.26,123.779999,123.099998,123.099998
01-06-2018,122.58,123.089996,122.440002,122.489998
04-06-2018,122.85,122.93,122.370003,122.370003
05-06-2018,122.55,123.230003,122.279999,122.849998
06-06-2018,123.08,123.349998,122.629997,122.919998
07-06-2018,122.96,123.150002,122.690002,122.860001
08-06-2018,123.08,123.120003,122.910004,123.010002
11-06-2018,123.10,123.419998,123.019997,123.230003
12-06-2018,122.95,123.18,122.639999,122.82
13-06-2018,122.84,123.339996,122.470001,123.190002
14-06-2018,123.63,123.860001,123.32,123.379997
15-06-2018,122.18,122.199997,120.830002,121.339996
18-06-2018,121.35,121.440002,120.989998,121.110001
19-06-2018,120.81,121.029999,120.580002,120.800003
20-06-2018,120.79,120.809998,120.160004,120.260002
21-06-2018,119.92,120.32,119.82,120.050003
22-06-2018,120.21,120.400002,120.099998,120.339996
25-06-2018,120.00,120.230003,119.830002,119.889999
26-06-2018,119.28,119.589996,119.089996,119.260002
27-06-2018,118.96,119.050003,118.480003,118.580002
28-06-2018,118.59,118.669998,118.010002,118.220001
29-06-2018,118.43,118.940002,118.260002,118.650002
02-07-2018,118.18,118.209999,117.400002,117.459999
03-07-2018,118.41,119.080002,118.379997,118.650002
05-07-2018,118.92,119.330002,118.769997,119.050003
06-07-2018,118.97,119.029999,118.730003,118.860001
09-07-2018,119.65,119.730003,119.139999,119.150002
10-07-2018,118.89,119,118.610001,118.93
11-07-2018,118.45,118.529999,117.620003,117.639999
12-07-2018,118.00,118.260002,117.940002,118.129997
13-07-2018,117.62,117.75,117.449997,117.610001
16-07-2018,117.51,117.629997,117.279999,117.550003
17-07-2018,116.72,116.93,116.120003,116.279999
18-07-2018,116.03,116.349998,115.830002,116.309998
19-07-2018,115.13,116.470001,115.120003,115.809998
20-07-2018,116.40,116.709999,116.239998,116.559998
23-07-2018,116.25,116.309998,115.760002,116
24-07-2018,116.22,116.43,115.910004,116.040001
25-07-2018,116.79,116.839996,116.269997,116.68
26-07-2018,116.24,116.510002,115.769997,115.769997
27-07-2018,115.92,116.239998,115.769997,115.830002
30-07-2018,115.80,116.019997,115.639999,115.650002
31-07-2018,115.47,116.349998,115.389999,115.989998
01-08-2018,115.63,115.699997,115.129997,115.139999
02-08-2018,115.17,115.230003,114.419998,114.519997
03-08-2018,115.09,115.529999,114.860001,114.919998
06-08-2018,114.56,114.720001,114.309998,114.330002
07-08-2018,114.85,114.940002,114.419998,114.589996
08-08-2018,114.75,114.949997,114.410004,114.910004
09-08-2018,115.02,115.120003,114.690002,114.739998
10-08-2018,114.81,115.230003,114.610001,114.690002
